machineID,volt_mean,volt_std,rotate_mean,rotate_std,pressure_mean,pressure_std,vibration_mean,vibration_std,n_obs,was_missing,model,age,volt_m3,volt_s3,volt_m7,volt_s7,volt_m14,volt_s14,volt_m30,volt_s30,volt_trend,volt_z,volt_rng7,rotate_m3,rotate_s3,rotate_m7,rotate_s7,rotate_m14,rotate_s14,rotate_m30,rotate_s30,rotate_trend,rotate_z,rotate_rng7,pressure_m3,pressure_s3,pressure_m7,pressure_s7,pressure_m14,pressure_s14,pressure_m30,pressure_s30,pressure_trend,pressure_z,pressure_rng7,vibration_m3,vibration_s3,vibration_m7,vibration_s7,vibration_m14,vibration_s14,vibration_m30,vibration_s30,vibration_trend,vibration_z,vibration_rng7,err_any,error1_7d,error2_7d,error3_7d,error4_7d,error5_7d,err_any_7d,error1_30d,error2_30d,error3_30d,error4_30d,error5_30d,err_any_30d,dsr_comp1,dsf_comp1,dsr_comp2,dsf_comp2,dsr_comp3,dsf_comp3,dsr_comp4,dsf_comp4,nfail_comp1,dsr_comp1_per_age,nfail_comp2,dsr_comp2_per_age,nfail_comp3,dsr_comp3_per_age,nfail_comp4,dsr_comp4_per_age,model_num,as_of,split
21,165.4817238733855,17.05678431185283,428.0036070777854,48.21724935420116,99.14928826732397,9.874624493309193,40.92129638509251,4.928128025348787,24,0,model2,14,167.6269683626075,2.7103103853455774,168.39800843823903,3.028430079388146,169.20579526488262,2.6262182262085174,169.65570206076092,2.33753587090515,-1.2576936225218844,-0.5380422607130365,54.89169586318828,437.36673693757194,8.458077505419512,443.4036355506359,13.669627077547853,447.03401122265586,11.55351895793245,449.75450481523114,11.155722519650272,-6.3508692645952465,-0.5692924581187849,207.64770752288456,100.01817185116435,0.7583845150944242,99.89313513786423,1.2980376638029303,100.33169430711163,1.7163126096959718,99.8071405336652,1.6793199042906846,0.08599460419902982,0.05120796387355901,39.29413174590791,40.397036479674995,1.1370521242169787,40.09089103289112,1.2756306282724796,39.847716835301874,1.1750380373544609,40.47671028312445,2.5082441472541257,-0.3858192502333253,-0.15382039138227646,18.966465013933515,1,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,63.0,,3.0,,93.0,93.0,18.0,18.0,0.0,4.2,0.0,0.2,1.0,6.2,1.0,1.2,2.0,2015-04-27,train
21,177.17463657642568,16.989626836362675,443.24225150311764,48.65664974074632,98.12860345645913,8.631066505088306,39.004208029778475,4.998102661852774,24,0,model2,14,173.88408574154695,3.4739067400363486,171.53196320666285,3.3311023228693086,169.96498582245096,3.463897785663879,170.08047083544153,2.780300242421161,1.4514923712213204,0.5220629869435737,75.153311227107,457.1908425022493,12.639490691622735,452.738413875008,9.795161979428237,448.07102471282195,12.409074589350649,448.57451784667023,10.065924733835933,4.163896028337774,0.41366250243046376,191.08170976008043,100.36010916395237,1.9980160243078389,101.06861272519495,2.10073999222377,100.4808739315296,1.785070095662903,100.15215902758494,1.9398173503771592,0.9164536976100095,0.47244304985145813,40.96066091668149,39.653531221043,0.570729316168229,39.9639118950351,0.8380647573820366,40.02740146396311,1.0390065217531703,40.515755798200686,2.5115781271947006,-0.5518439031655831,-0.2197198954197247,20.668025732060084,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,70.0,,10.0,,100.0,100.0,25.0,25.0,0.0,4.666666666666667,0.0,0.6666666666666666,1.0,6.666666666666667,1.0,1.6666666666666667,2.0,2015-05-04,train
21,169.98774587448187,11.168403073097457,449.97030614698593,59.2748864898008,103.85537282594329,12.385521525037776,41.23989128651187,4.51042737738917,24,0,model2,14,174.73822514831605,6.623043003320594,176.62023857628182,8.044228010320786,174.07610089147235,6.477487604325368,171.50379130825206,5.292850714173264,5.116447268029759,0.9666711905661126,59.262980690369155,452.3524518781126,5.868792333460589,451.54839711228817,9.65813746798923,452.1434054936481,9.365671338035385,448.9874076829903,10.549542652679074,2.5609894292978765,0.24275831387716085,201.841747741026,100.67196729233422,2.971595833428187,99.73416934884828,2.138421326050018,100.40139103702163,2.1509982053450947,100.40798662224196,1.8590779427742792,-0.6738172733936807,-0.36244683207919726,42.46168465875959,40.11338872660084,1.0931580882097838,40.60746675038268,0.8218912141705199,40.28568932270889,0.8645459552862753,40.01918492853995,1.0187733493005044,0.5882818218427275,0.5774407475479185,17.5246640873512,0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,17.0,,107.0,107.0,32.0,32.0,1.0,0.13333333333333333,0.0,1.1333333333333333,1.0,7.133333333333334,1.0,2.1333333333333333,2.0,2015-05-11,train
21,178.04641747171442,19.282876847414908,468.187921142103,59.980614765916584,97.47208628695819,11.36702813806723,39.36472426154774,4.987332891863551,24,0,model2,14,172.2200300124954,5.0569528135266015,171.42723003998165,3.1511885399951542,174.02373430813174,6.45828771533753,171.80749997838066,5.397430757405016,-0.38026993839901024,-0.07045386685571303,58.56879061773585,465.3371873327372,18.704659558175326,461.03005610797226,12.09071588514609,456.2892266101302,11.60718173036333,452.27641406495803,12.089894021009627,8.753642043014224,0.7240461582009012,209.5730664502597,98.78675676071043,1.1403854262046598,98.85661050491412,1.4708213196899507,99.2953899268812,1.8210806189426052,100.05666901217666,2.044870002350494,-1.2000585072625398,-0.5868626949490322,36.78767064736241,40.10120693584081,0.6948980105591736,39.96141885165515,0.5815153560503183,40.284442801018905,0.7617194249042515,40.10517165865035,0.9112846465665231,-0.14375280699520232,-0.15774725250729435,21.60381767049287,0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,9.0,9.0,24.0,,114.0,114.0,39.0,39.0,1.0,0.6,0.0,1.6,1.0,7.6,1.0,2.6,2.0,2015-05-18,train
21,190.8171197203781,17.88549094971194,409.7269173246521,75.94471999879278,96.12526088260927,9.891105467746158,38.71357823935463,5.534501224907565,24,0,model2,14,177.0469002692107,12.011342170623323,188.4254930532495,14.988833293858242,179.9263615466156,13.640618036677106,176.27474696796978,10.86966125089704,12.150746085279735,1.117858660629218,61.427621586498276,430.5517702687486,18.22803886806019,444.4040499128327,18.229185355536412,452.71705301040254,17.18321171522628,451.3501379524717,13.903987560150714,-6.946088039638994,-0.4995752125074894,199.3718491305527,99.54248785019577,3.6812263783478545,98.52170525057484,2.4363375470396753,98.68915787774449,1.9411911755071194,99.55916994332249,2.1210695871367053,-1.0374646927476476,-0.4891231338737063,43.392550211405016,40.241103496228305,1.4534735039835496,40.210944092368095,1.1736200643661943,40.08618147201162,0.8991955784933624,40.243495587781005,0.8696183863799691,-0.03255149541291047,-0.037431887930207096,18.919385720348885,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,16.0,16.0,31.0,,121.0,121.0,46.0,46.0,1.0,1.0666666666666667,0.0,2.066666666666667,1.0,8.066666666666666,1.0,3.066666666666667,2.0,2015-05-25,train
21,168.88560344715248,12.282336504740895,449.2565865944384,48.10784347889142,97.60360041570057,12.20013615262014,41.91058925026832,4.680227321089307,24,0,model2,14,169.90230976569214,0.93324287810404,174.1799012686275,6.777465303517143,181.30269716093852,13.398834780675633,177.53234174283995,10.600134419929011,-3.352440474212443,-0.3162639288465708,65.79012110518786,445.00437769822423,7.64108835962731,430.3272095180041,25.228951721286837,437.36562971541844,22.371634248520408,447.16186416347244,19.439995695245653,-16.834654645468333,-0.8659803244506469,183.74621733809255,100.92351159407544,3.300072874291382,101.68746341558757,2.3849727253535926,100.10458433308119,2.8395571149861025,99.68989345610203,2.3237268512444635,1.9975699594855456,0.8596402364484096,39.21040240414261,40.749081853026325,1.2748621732676364,40.19673277708669,1.3298984353738896,40.20383843472739,1.205014851122781,40.19719635609987,0.9819888489099396,-0.00046357901318572203,-0.0004720812681519255,19.929111794895416,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,23.0,23.0,38.0,,128.0,128.0,53.0,53.0,1.0,1.5333333333333334,0.0,2.533333333333333,1.0,8.533333333333333,1.0,3.533333333333333,2.0,2015-06-01,train
21,167.8308226740708,17.38047772329445,457.1483650459263,46.14426684495813,95.54759129971207,8.887911716521351,38.57040240965694,4.7627016324487865,24,0,model2,14,171.1681611096831,3.1375495872926042,170.9999629689045,3.3551344943071935,172.589932118766,5.396136845051055,175.90463344115994,10.551229995736092,-4.904670472255447,-0.4648434362054529,57.87825900863914,428.23689875464396,37.869386435134665,426.6573431152313,39.00180140074852,428.4922763166177,31.614238299928452,441.1650064530462,26.956538078666757,-14.507663337814904,-0.5381871647349634,210.35688574674143,98.60068892288287,3.4827019712796536,98.79223236153719,2.266014586648711,100.23984788856237,2.692950512880423,99.63502315004597,2.4846273516592334,-0.8427907885087791,-0.3392019526566071,39.72747423359939,39.64806250637023,0.983185464447287,40.12159703650965,1.069844859188917,40.159164906798175,1.1602037637729943,40.12438952630961,1.0243800669793968,-0.002792489799965381,-0.0027260263684876812,18.0117054043081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.0,0.0,,135.0,135.0,60.0,60.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,4.0,2.0,2015-06-08,train
21,173.18996040865463,17.13695143903927,430.0479327595101,51.352927901952825,100.5169884584074,9.637259749796575,38.8673707012095,4.430003682873838,24,0,model2,14,170.2073493889462,3.0523070000385597,170.6623113324894,2.303618742021562,170.83113715069695,2.770456098209327,175.91875368361906,10.579359232738094,-5.256442351129664,-0.49685824430701137,57.81907739053643,445.44574659695644,13.553042128824634,453.07140163932866,11.194295340352102,439.86437237727995,30.785455195874263,439.825958493408,26.09462718174655,13.24544314592066,0.5075927142424653,204.90235476247315,98.65725736952855,1.691543418762948,99.4137780405007,1.793041212178132,99.10300520101895,1.9894148730310246,99.52957722954851,2.4046017617818234,-0.11579918904780584,-0.04815730518499364,36.627605328179584,39.77149710104792,0.8648176696149031,40.091968632827694,1.350058251508382,40.10678283466867,1.1703524873124365,40.13023491802171,1.1349735556726674,-0.038266285194019645,-0.03371554454922586,18.948281722614812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,7.0,,142.0,142.0,67.0,67.0,1.0,0.4666666666666667,0.0,0.4666666666666667,1.0,9.466666666666667,1.0,4.466666666666667,2.0,2015-06-15,train
21,171.02398370378398,13.18259461412052,452.9471609182881,46.14470192095523,98.59953778757404,11.271938187887395,39.99937655448043,5.376146093516175,24,0,model2,14,169.6416717096901,2.4604869868036507,169.27850785034047,2.2006322312339783,169.97040959141492,2.2803313090025727,171.84630249219254,5.485922310047391,-2.5677946418520605,-0.46806972987558554,57.63565132972071,456.4439128597776,3.1182129852455613,455.22416679100974,4.921731279166536,454.1477842151692,8.382373970706073,440.16683887048333,25.918370524926054,15.057327920526404,0.5809519284822955,180.36035885458986,100.07537992077091,1.4942908228274352,100.14086256669368,1.531314293497704,99.7773203035972,1.6457358233429173,99.9935362800194,2.332930404961672,0.1473262866742857,0.063150715173602,37.917921788248364,39.76408893352771,0.2857687605546414,39.800325586805386,0.5436705497727604,39.94614710981654,1.00027321371414,40.05983210168032,1.099079674855912,-0.2595065148749356,-0.2361123444454672,15.338478722160184,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,44.0,14.0,,149.0,149.0,74.0,74.0,1.0,0.9333333333333333,0.0,0.9333333333333333,1.0,9.933333333333334,1.0,4.933333333333334,2.0,2015-06-22,train
21,166.70257556785774,13.18567193813025,463.49879729458826,48.04907681897642,100.64509352689618,8.140171762347443,39.52215737998938,4.631218258298803,24,0,model2,14,168.86680937168148,1.9362968957870568,169.38137115907574,2.51375048922334,169.32993950470808,2.2703333446580856,170.0620216941504,2.521559100240085,-0.6806505350746477,-0.2699323069911524,62.547413953333276,452.9707587994091,9.790924303008612,451.24929377096834,8.763325212272667,453.236730280989,7.1328843000961015,446.74151549304565,22.166451764809675,4.507778277922682,0.20336038092116387,212.121025515053,99.78961764862898,1.071689870651689,100.63870550013908,1.363505606219376,100.38978403341639,1.4167105066182355,99.82353438260023,1.977557760256755,0.8151711175388527,0.4122108196840713,39.200790659476354,39.978610689544716,0.9977109518432388,39.657707001487374,0.8228932084074501,39.72901629414638,0.6741134125006506,40.018777835003746,1.0076760901130355,-0.36107083351637215,-0.3583199787502059,20.321757574508386,0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,21.0,51.0,6.0,,156.0,156.0,81.0,81.0,1.0,1.4,0.0,0.4,1.0,10.4,1.0,5.4,2.0,2015-06-29,train
21,167.99638746053606,17.780895495014242,432.8426360496071,45.92357989339243,102.47565280346778,11.325396529306994,39.3839779443034,4.889897304285099,24,0,model2,14,166.43561882116236,2.0140089838195623,166.89719425495073,2.233206183760448,168.13928270701322,2.6229150020829644,169.09941143040024,2.54953127121557,-2.202217175449505,-0.8637730144908219,59.016273456491845,443.801460541627,12.276450528220481,441.51157426477636,10.125281057583912,446.3804340178723,10.406300775385208,450.2245200266588,9.923922430737017,-8.712945761882452,-0.8779739004128301,173.7121562608563,99.02206017312176,3.169595684517036,106.36801141612798,10.4742956939543,103.50335845813355,7.7673251455248895,101.31125269654756,5.768106922930705,5.056758719580429,0.876675469173807,42.88467341457681,39.381193350753165,0.7115801611379745,39.45853058176094,0.5971769715361607,39.55811879162415,0.698431802092752,39.73754250244972,0.8778150617441279,-0.2790119206887809,-0.31784781897749015,20.074746721009614,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,28.0,58.0,13.0,,163.0,163.0,88.0,88.0,1.0,1.8666666666666667,0.0,0.8666666666666667,1.0,10.866666666666667,1.0,5.866666666666666,2.0,2015-07-06,train
21,167.14317957701107,14.844652274657337,442.64174082153755,45.796845703169105,97.02244210252826,10.141753537604176,40.48899511030798,4.711290639105985,24,0,model2,14,168.29938492717483,1.5189032037394812,169.1707989728869,2.989272364301933,168.03399661391882,2.796016798809796,168.77916289412735,2.6455388830779696,0.39163607875954654,0.14803635404048232,51.99211423564457,442.6532440659934,9.35143437705823,449.00950153172363,10.333424834348772,445.26053789825,10.570540006454603,448.81920698086464,10.10697016999924,0.19029455085899372,0.018828049240295602,190.2702270914103,98.95852834704418,1.8601895656000988,99.7488540911854,1.6933358709828268,103.05843275365669,7.984677118183127,101.5678831000039,5.625043823029292,-1.8190290088185037,-0.32338035803222104,34.05200127832223,40.005886277601064,1.463318493234067,40.121637883028406,1.3686481715133723,39.79008423239467,1.0712285700863113,39.733038383730076,0.8637498801214296,0.38859949929832993,0.44989765943126914,19.172538978436457,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,5.0,65.0,5.0,,170.0,170.0,95.0,95.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,11.333333333333334,1.0,6.333333333333333,2.0,2015-07-13,train
21,167.92945652441674,15.438600862103675,445.02462596699155,44.06825527302919,99.6365482997798,8.911185021775161,38.26125965251576,5.332666965164184,24,0,model2,14,168.12376945479923,2.916717121556169,170.4021460491475,3.069596358270386,169.7864725110172,2.980136562459953,169.1028233942183,2.829114806802613,1.299322654929199,0.4592681048280087,54.08252201458315,449.041728512196,6.17622006512077,449.9254959664032,8.629458520615476,449.46749874906345,9.15851852023846,448.4089001849907,9.602108015590144,1.5165957814124909,0.15794402864517793,213.19603932003184,100.18560686913297,1.6920634262291268,99.63061584002057,1.8609012558606803,99.68973496560297,1.7103973926518712,101.49634353227955,5.671542339586033,-1.8657276922589858,-0.3289629613224759,37.53648942049477,39.97230629064416,1.528476461321209,39.61204200294686,1.035294591860865,39.86683994298763,1.195475577057268,39.71316284394877,0.9421365536376431,-0.1011208410019151,-0.10733129213614526,18.855859102716042,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,12.0,72.0,12.0,,177.0,177.0,102.0,102.0,1.0,0.8,0.0,0.8,1.0,11.8,1.0,6.8,2.0,2015-07-20,train
21,170.0401709393734,19.176927169753398,441.7473084797473,46.913796017913185,100.31334249414635,7.855618428318371,38.13582292691317,5.253981509842024,24,0,model2,14,169.61922099295444,1.2812735368076424,170.20714412501744,2.799254705903981,170.30464508708246,2.8241075158467717,169.1292869253302,2.9304733054990635,1.0778571996872301,0.36780981074108743,57.66213464144671,445.65337529038044,4.9343013375413864,451.54748124596296,9.75348132728573,450.7364886061831,8.88731005868305,448.38652148782654,10.068578952557043,3.160959758136414,0.3139429565073522,166.9792267260693,99.91559423519902,1.8386891810953065,100.23185431455491,2.4648308266850787,99.93123507728774,2.121234653013151,101.42122290298536,5.748079115265191,-1.1893685884304546,-0.20691579876763466,43.19132926848584,39.690302911365,1.3865327680193495,39.75415986418231,1.3069640063872126,39.68310093356458,1.1351255450137225,39.71458425308264,1.0501042421769968,0.03957561109967145,0.037687280769712526,18.574939595864514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,79.0,19.0,,184.0,184.0,109.0,109.0,1.0,1.2666666666666666,0.0,1.2666666666666666,1.0,12.266666666666667,1.0,7.266666666666667,2.0,2015-07-27,train
21,167.21227312849976,19.065777141567516,449.5511119778666,57.28890187966508,98.83837061031032,9.877348385528045,38.6791406141753,3.9355710116394107,24,0,model2,14,169.46093276611896,1.9930683954410147,169.29993468856023,3.074845530630892,169.75353940678883,2.8638813501442733,169.5239575716306,2.9645276816249626,-0.22402288307037566,-0.07556779074492907,65.54090542692371,452.61995958482356,8.749606396292478,451.5175149866591,8.838471632293617,451.53249811631105,8.942108750167769,450.13035309712836,9.304408562516494,1.3871618895307165,0.14908650357772313,199.29420080654856,101.357493824313,2.665308510318112,101.31100968661747,1.9493949785365283,100.77143200058619,2.2071423889938484,100.17260117688984,2.1202365045025298,1.1384085097276255,0.53692499416226,35.521190470853114,39.35977945095007,0.7321334134745453,39.80064249594584,1.090703746890669,39.777401180064075,1.1567294640006003,39.81649102652746,1.1186956098166438,-0.01584853058162139,-0.014166960409595761,18.69573662070427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,86.0,26.0,,191.0,191.0,116.0,116.0,1.0,1.7333333333333334,0.0,1.7333333333333334,1.0,12.733333333333333,1.0,7.733333333333333,2.0,2015-08-03,train
21,174.36706968037606,13.607671265266871,444.611308376599,30.35807803452523,98.26966381276377,8.342214237837522,49.252591446880736,8.26444067485325,24,0,model2,14,170.72672068785675,3.152705846338854,170.26882809823613,2.001717781846875,169.78438139339818,2.5427867091952514,169.94697223283936,2.6114150426270237,0.32185586539677047,0.12324955508544358,56.783641368612564,453.3003248059079,8.932208098231465,428.4769802762591,37.108283411987934,439.9972476314591,28.539974004852922,445.49748243024936,20.739814774268446,-17.020502153990265,-0.8206679528516991,193.48696800768033,100.40139023375225,2.1575264233203137,100.81240440595015,1.375938829803991,101.06170704628381,1.6415334286277166,100.38852659881242,1.9848228195727646,0.42387780713772827,0.21355941165043477,37.47636456379264,43.18789403412912,5.255971386349288,47.15943904190652,6.9890064717299065,43.48004076892619,6.137818955328938,41.437835950436494,4.617632996211861,5.72160309147003,1.2390767861125036,24.19952099151356,1,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,33.0,93.0,3.0,3.0,198.0,198.0,3.0,3.0,1.0,2.2,1.0,0.2,1.0,13.2,2.0,0.2,2.0,2015-08-10,train
21,171.7046555924171,14.35708707128739,437.5509144615684,56.84214145441905,99.08453146843381,9.813345350377057,39.1928709007302,4.280840604101865,24,0,model2,14,171.33137641746546,5.712308973025076,170.4164947626289,4.344291114128223,170.34266143043254,3.25050002340351,169.8195111848037,3.0613683964682785,0.5969835778251991,0.19500540461203533,54.20741529905015,445.7938259758542,8.904167972361705,449.17889985752953,10.547295416920699,438.8279400668943,28.32451233961408,445.54080869446744,20.939558287350064,3.638091163062086,0.17374248966452302,220.7176879487391,98.91978197889667,0.3006121442347465,99.6103850462862,1.4842859478614172,100.21139472611819,1.509835740526457,100.40774602199205,1.8422238979158454,-0.7973609757058568,-0.43282499145893155,34.90300670416256,40.42649861305165,1.131273082738036,41.81373451517347,4.198744341982918,44.48658677854,6.1947368614399165,41.947003809113916,4.871720403756291,-0.13326929394044384,-0.027355688656105808,22.587076619140532,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,40.0,100.0,10.0,10.0,205.0,205.0,10.0,10.0,1.0,2.6666666666666665,1.0,0.6666666666666666,1.0,13.666666666666666,2.0,0.6666666666666666,2.0,2015-08-17,train
21,169.91506089046632,15.663374884295632,447.28229910224235,47.5421579124737,99.06541223888011,11.389155169162501,38.69191841275285,5.907317301122338,24,0,model2,14,171.92582904280187,5.637729230135941,170.94576691791687,3.501406566992397,170.6811308402729,3.8005741564244357,170.23981350877727,3.0942652300835127,0.705953409139596,0.22814889109284647,59.14249705380472,457.857901409618,9.16625934216729,451.3039814404588,9.834984043588014,450.2414406489942,9.859162125290405,445.2095870075166,20.873362351225236,6.094394432942238,0.2919699298285106,200.78702991207658,101.11053527707475,1.8584600050577815,99.7820895403252,2.239195095213033,99.6962372933057,1.827267510480273,100.29450493121892,1.8323788691597234,-0.5124153908937217,-0.2796447393458326,40.12605639783502,39.72563722089201,1.1832020400025158,39.86696635777115,0.6967597766438318,40.840350436472306,3.0628574054487494,41.980691900087315,4.833636503544909,-2.1137255423161676,-0.43729500624860607,20.131279216171485,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,47.0,107.0,2.0,17.0,212.0,212.0,17.0,17.0,1.0,3.1333333333333333,1.0,0.13333333333333333,1.0,14.133333333333333,2.0,1.1333333333333333,2.0,2015-08-24,train
21,170.096515167404,14.855749463837885,457.7947010505258,56.028224852829574,101.8914664084371,8.752142177496156,39.32425698511216,4.29797329300186,24,0,model2,14,169.1276591258675,1.6741350031406352,169.57276114993593,3.1360943149722837,170.25926403392637,3.271880427742991,170.19334215586161,3.1392025047813195,-0.6205810059256862,-0.19768740859918113,61.649808812626,453.671603795365,16.204241390150322,453.09335347198555,10.305426467823708,452.1986674562222,9.72221420595144,446.2138067144994,21.334477598242945,6.879546757486139,0.3224614431426846,202.9256566479673,99.64073181933024,1.9663577010109157,114.26396366828922,15.788106137301138,107.02302660430722,13.184215837847576,103.47561541740478,9.535138366147228,10.78834825088444,1.1314305786852472,42.69797351827118,40.46680674578428,1.0121134989134881,40.47844399315142,0.994866302811027,40.17270517546128,0.8840495124448277,42.10583611138528,4.772439939097993,-1.6273921182338569,-0.3409978539286941,19.628937710297887,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,54.0,114.0,9.0,24.0,219.0,219.0,24.0,24.0,1.0,3.6,1.0,0.6,1.0,14.6,2.0,1.6,2.0,2015-08-31,train
21,164.67538587222217,15.527595629814105,449.16942586564363,51.1761111723165,99.15563378514359,13.02033607968143,40.851787127121455,4.754028515487422,24,0,model2,14,167.86416844734694,3.1244429017060833,169.84685782482444,3.4004594619978525,169.70980948738017,3.145842483289154,170.29085337174538,3.433500705059022,-0.4439955469209451,-0.12931274979906054,56.484253962443,449.9333112978548,0.9612982342587119,447.4116164084677,5.033197987884894,450.25248494022657,8.330651725452018,450.14528689598865,8.717743221286703,-2.7336704875209534,-0.31357544086301203,180.035998595407,110.51775602654662,12.965896252634765,107.3414414726856,10.120464579972053,110.80270257048741,13.237049374107073,104.92795482338951,10.565813741812816,2.4134866492960896,0.228424093008657,42.057754110588114,39.8598493705885,1.0968479063357561,39.72861431162278,0.7040779742873106,40.103529152387104,0.9148671385518459,40.747430119110504,2.7020077907462423,-1.0188158074877265,-0.37705865760945556,19.147259535415312,1,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,5.0,61.0,121.0,16.0,31.0,1.0,1.0,31.0,31.0,1.0,4.066666666666666,1.0,1.0666666666666667,2.0,0.06666666666666667,2.0,2.066666666666667,2.0,2015-09-07,train
21,176.3873247504182,16.374391064877596,439.42012970302784,41.73431685643708,101.48161064833566,9.165067534489234,38.97339146443493,5.001086348884064,24,0,model2,14,171.7385344840459,5.201285775329353,171.17713464817692,3.151182191778614,170.5119962365007,3.224332608873964,170.64500635561822,3.302294247540625,0.5321282925586956,0.16113892086269288,50.844093900471,451.5384736506028,10.494794037070267,450.28991225851036,8.124666725339734,448.85076433348905,6.662500124403661,450.2493455419664,8.45382578482745,0.0405667165439354,0.004798621686541145,186.97178331475874,99.72177951081306,2.457299715423835,100.74188571518896,3.0664044698180315,104.04166359393729,7.958543134987931,105.10307323807407,10.5417404806614,-4.361187522885118,-0.41370655226990943,36.36083916935966,46.12246939854597,6.222436699312735,42.55133457245763,5.268155827116154,41.139974442040206,3.8965692358216635,40.60805584835886,2.7301865094413986,1.943278724098768,0.7117748203662269,20.744143652183073,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,5.0,68.0,128.0,23.0,38.0,8.0,8.0,38.0,38.0,1.0,4.533333333333333,1.0,1.5333333333333334,2.0,0.5333333333333333,2.0,2.533333333333333,2.0,2015-09-14,train
21,167.58056179575613,14.48413443501989,441.8767569539363,45.53308384632699,98.60990326760913,11.353570645063064,48.25146347271394,9.872011451109282,24,0,model2,14,169.08728137139644,1.8184217129578446,168.91463426556263,3.37932021568433,170.04588445686977,3.3514027360553924,169.80213124780337,3.1106988949781935,-0.8874969822407479,-0.2853045977445437,61.715572380242996,449.01215617924345,9.131098933847145,448.03715703536926,9.709455175469978,449.1635346469398,8.680059139056105,450.0627026298782,8.433932420319112,-2.0255455945089125,-0.2401661826768693,157.6585466417507,100.61425420090022,2.032849692135642,100.12349710194393,2.9852333102105706,100.43269140856644,2.925026514054071,105.3019010736708,10.488605606191939,-5.17840397172688,-0.49371705567351665,38.553231870972304,54.4870238668095,6.034289486348878,45.804005848409425,8.869759713361194,44.177670210433526,7.208894963073632,41.936585164822795,5.3189327523520396,3.86742068358663,0.7271045032054501,23.03458994441676,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,6.0,75.0,135.0,30.0,45.0,15.0,15.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,2015-09-21,train
21,167.2501215039615,11.28016155744726,450.62813958215025,50.99893146233271,104.80065747107727,9.964362405658168,37.780899625860144,4.48525267641097,24,0,model2,14,167.6205864283401,0.4841271778634793,167.9037864294167,1.4437562762016583,168.40921034748968,2.5510445907005024,169.4062647898519,2.97203496500043,-1.502478360435191,-0.505538418151334,57.022464727697866,446.5160550604296,4.189958647938764,449.4658210754957,4.509766155714471,448.7514890554325,7.310755231903882,449.7214078600906,7.597475831450903,-0.2555867845949251,-0.033641008753970136,178.28892654460682,102.9845070956315,3.511218532887156,100.75063174713331,2.935042767730937,100.43706442453863,2.86266559897225,102.09499260669499,5.977677854863387,-1.3443608595616752,-0.22489680228771658,40.383097984874276,38.9542343041414,1.0198123164228192,39.39614488907355,0.8884816705503197,42.600075368741486,6.908660170504229,41.76452981751617,5.379784862668718,-2.368384928442623,-0.4402377694765257,18.53667357590391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,82.0,142.0,37.0,52.0,22.0,22.0,7.0,7.0,1.0,5.466666666666667,1.0,2.466666666666667,2.0,1.4666666666666666,3.0,0.4666666666666667,2.0,2015-09-28,train
